state,district,date,sex,age,population
Sarawak,Marudi,1/1/2022,male,35-39,0
Sarawak,Marudi,1/1/2022,male,35-39,0
Sarawak,Marudi,1/1/2022,male,35-39,0.2
Sarawak,Marudi,1/1/2022,male,40-44,1
Sarawak,Marudi,1/1/2022,male,40-44,0.1
Sarawak,Marudi,1/1/2022,male,40-44,0.6
Sarawak,Marudi,1/1/2022,male,40-44,0.1
Sarawak,Marudi,1/1/2022,male,40-44,0
Sarawak,Marudi,1/1/2022,male,40-44,0
Sarawak,Marudi,1/1/2022,male,40-44,0.2
Sarawak,Marudi,1/1/2022,male,45-49,0.6
Sarawak,Marudi,1/1/2022,male,45-49,0.1
Sarawak,Marudi,1/1/2022,male,45-49,0.3
Sarawak,Marudi,1/1/2022,male,45-49,0.1
Sarawak,Marudi,1/1/2022,male,45-49,0
Sarawak,Marudi,1/1/2022,male,45-49,0
Sarawak,Marudi,1/1/2022,male,45-49,0.1
Sarawak,Marudi,1/1/2022,male,50-54,0.5
Sarawak,Marudi,1/1/2022,male,50-54,0.1
Sarawak,Marudi,1/1/2022,male,50-54,0.3
Sarawak,Marudi,1/1/2022,male,50-54,0.1
Sarawak,Marudi,1/1/2022,male,50-54,0
Sarawak,Marudi,1/1/2022,male,50-54,0
Sarawak,Marudi,1/1/2022,male,50-54,0
Sarawak,Marudi,1/1/2022,male,55-59,0.4
Sarawak,Marudi,1/1/2022,male,55-59,0.1
Sarawak,Marudi,1/1/2022,male,55-59,0.3
Sarawak,Marudi,1/1/2022,male,55-59,0.1
Sarawak,Marudi,1/1/2022,male,55-59,0
Sarawak,Marudi,1/1/2022,male,55-59,0
Sarawak,Marudi,1/1/2022,male,55-59,0
Sarawak,Marudi,1/1/2022,male,60-64,0.4
Sarawak,Marudi,1/1/2022,male,60-64,0.1
Sarawak,Marudi,1/1/2022,male,60-64,0.2
Sarawak,Marudi,1/1/2022,male,60-64,0.1
Sarawak,Marudi,1/1/2022,male,60-64,0
Sarawak,Marudi,1/1/2022,male,60-64,0
Sarawak,Marudi,1/1/2022,male,60-64,0
Sarawak,Marudi,1/1/2022,male,65-69,0.3
Sarawak,Marudi,1/1/2022,male,65-69,0
Sarawak,Marudi,1/1/2022,male,65-69,0.2
Sarawak,Marudi,1/1/2022,male,65-69,0.1
Sarawak,Marudi,1/1/2022,male,65-69,0
Sarawak,Marudi,1/1/2022,male,65-69,0
Sarawak,Marudi,1/1/2022,male,65-69,0
Sarawak,Marudi,1/1/2022,male,70-74,0.2
Sarawak,Marudi,1/1/2022,male,70-74,0
Sarawak,Marudi,1/1/2022,male,70-74,0.1
Sarawak,Marudi,1/1/2022,male,70-74,0
Sarawak,Marudi,1/1/2022,male,70-74,0
Sarawak,Marudi,1/1/2022,male,70-74,0
Sarawak,Marudi,1/1/2022,male,70-74,0
Sarawak,Marudi,1/1/2022,male,75-79,0.1
Sarawak,Marudi,1/1/2022,male,75-79,0
Sarawak,Marudi,1/1/2022,male,75-79,0
Sarawak,Marudi,1/1/2022,male,75-79,0
Sarawak,Marudi,1/1/2022,male,75-79,0
Sarawak,Marudi,1/1/2022,male,75-79,0
Sarawak,Marudi,1/1/2022,male,75-79,0
Sarawak,Marudi,1/1/2022,male,80-84,0.1
Sarawak,Marudi,1/1/2022,male,80-84,0
Sarawak,Marudi,1/1/2022,male,80-84,0
Sarawak,Marudi,1/1/2022,male,80-84,0
Sarawak,Marudi,1/1/2022,male,80-84,0
Sarawak,Marudi,1/1/2022,male,80-84,0
Sarawak,Marudi,1/1/2022,male,80-84,0
Sarawak,Marudi,1/1/2022,male,85+,0
Sarawak,Marudi,1/1/2022,male,85+,0
Sarawak,Marudi,1/1/2022,male,85+,0
Sarawak,Marudi,1/1/2022,male,85+,0
Sarawak,Marudi,1/1/2022,male,85+,0
Sarawak,Marudi,1/1/2022,male,85+,0
Sarawak,Marudi,1/1/2022,male,85+,0
Sarawak,Matu,1/1/2022,female,0-4,0.5
Sarawak,Matu,1/1/2022,female,0-4,0.1
Sarawak,Matu,1/1/2022,female,0-4,0.5
Sarawak,Matu,1/1/2022,female,0-4,0
Sarawak,Matu,1/1/2022,female,0-4,0
Sarawak,Matu,1/1/2022,female,0-4,0
Sarawak,Matu,1/1/2022,female,0-4,0
Sarawak,Matu,1/1/2022,female,5-9,0.5
Sarawak,Matu,1/1/2022,female,5-9,0
Sarawak,Matu,1/1/2022,female,5-9,0.4
Sarawak,Matu,1/1/2022,female,5-9,0
Sarawak,Matu,1/1/2022,female,5-9,0
Sarawak,Matu,1/1/2022,female,5-9,0
Sarawak,Matu,1/1/2022,female,5-9,0
Sarawak,Matu,1/1/2022,female,10-14,0.6
Sarawak,Matu,1/1/2022,female,10-14,0
Sarawak,Matu,1/1/2022,female,10-14,0.6
Sarawak,Matu,1/1/2022,female,10-14,0
Sarawak,Matu,1/1/2022,female,10-14,0
Sarawak,Matu,1/1/2022,female,10-14,0
Sarawak,Matu,1/1/2022,female,10-14,0
Sarawak,Matu,1/1/2022,female,15-19,0.6
Sarawak,Matu,1/1/2022,female,15-19,0
Sarawak,Matu,1/1/2022,female,15-19,0.6
Sarawak,Matu,1/1/2022,female,15-19,0
Sarawak,Matu,1/1/2022,female,15-19,0
Sarawak,Matu,1/1/2022,female,15-19,0
Sarawak,Matu,1/1/2022,female,15-19,0
Sarawak,Matu,1/1/2022,female,20-24,0.5
Sarawak,Matu,1/1/2022,female,20-24,0
Sarawak,Matu,1/1/2022,female,20-24,0.4
Sarawak,Matu,1/1/2022,female,20-24,0
Sarawak,Matu,1/1/2022,female,20-24,0
Sarawak,Matu,1/1/2022,female,20-24,0
Sarawak,Matu,1/1/2022,female,20-24,0
Sarawak,Matu,1/1/2022,female,25-29,0.6
Sarawak,Matu,1/1/2022,female,25-29,0
Sarawak,Matu,1/1/2022,female,25-29,0.5
Sarawak,Matu,1/1/2022,female,25-29,0
Sarawak,Matu,1/1/2022,female,25-29,0
Sarawak,Matu,1/1/2022,female,25-29,0
Sarawak,Matu,1/1/2022,female,25-29,0.1
Sarawak,Matu,1/1/2022,female,30-34,0.6
Sarawak,Matu,1/1/2022,female,30-34,0
Sarawak,Matu,1/1/2022,female,30-34,0.4
Sarawak,Matu,1/1/2022,female,30-34,0
Sarawak,Matu,1/1/2022,female,30-34,0
Sarawak,Matu,1/1/2022,female,30-34,0
Sarawak,Matu,1/1/2022,female,30-34,0.1
Sarawak,Matu,1/1/2022,female,35-39,0.6
Sarawak,Matu,1/1/2022,female,35-39,0
Sarawak,Matu,1/1/2022,female,35-39,0.4
Sarawak,Matu,1/1/2022,female,35-39,0
Sarawak,Matu,1/1/2022,female,35-39,0
Sarawak,Matu,1/1/2022,female,35-39,0
Sarawak,Matu,1/1/2022,female,35-39,0.1
Sarawak,Matu,1/1/2022,female,40-44,0.5
Sarawak,Matu,1/1/2022,female,40-44,0
Sarawak,Matu,1/1/2022,female,40-44,0.4
Sarawak,Matu,1/1/2022,female,40-44,0
Sarawak,Matu,1/1/2022,female,40-44,0
Sarawak,Matu,1/1/2022,female,40-44,0
Sarawak,Matu,1/1/2022,female,40-44,0.1
Sarawak,Matu,1/1/2022,female,45-49,0.4
Sarawak,Matu,1/1/2022,female,45-49,0
Sarawak,Matu,1/1/2022,female,45-49,0.4
Sarawak,Matu,1/1/2022,female,45-49,0
Sarawak,Matu,1/1/2022,female,45-49,0
Sarawak,Matu,1/1/2022,female,45-49,0
Sarawak,Matu,1/1/2022,female,45-49,0
Sarawak,Matu,1/1/2022,female,50-54,0.4
Sarawak,Matu,1/1/2022,female,50-54,0
Sarawak,Matu,1/1/2022,female,50-54,0.4
Sarawak,Matu,1/1/2022,female,50-54,0
Sarawak,Matu,1/1/2022,female,50-54,0
Sarawak,Matu,1/1/2022,female,50-54,0
Sarawak,Matu,1/1/2022,female,50-54,0
Sarawak,Matu,1/1/2022,female,55-59,0.4
Sarawak,Matu,1/1/2022,female,55-59,0
Sarawak,Matu,1/1/2022,female,55-59,0.4
Sarawak,Matu,1/1/2022,female,55-59,0
Sarawak,Matu,1/1/2022,female,55-59,0
Sarawak,Matu,1/1/2022,female,55-59,0
Sarawak,Matu,1/1/2022,female,55-59,0
Sarawak,Matu,1/1/2022,female,60-64,0.4
Sarawak,Matu,1/1/2022,female,60-64,0
Sarawak,Matu,1/1/2022,female,60-64,0.4
Sarawak,Matu,1/1/2022,female,60-64,0
Sarawak,Matu,1/1/2022,female,60-64,0
Sarawak,Matu,1/1/2022,female,60-64,0
Sarawak,Matu,1/1/2022,female,60-64,0
Sarawak,Matu,1/1/2022,female,65-69,0.3
Sarawak,Matu,1/1/2022,female,65-69,0
Sarawak,Matu,1/1/2022,female,65-69,0.3
Sarawak,Matu,1/1/2022,female,65-69,0
Sarawak,Matu,1/1/2022,female,65-69,0
Sarawak,Matu,1/1/2022,female,65-69,0
Sarawak,Matu,1/1/2022,female,65-69,0
Sarawak,Matu,1/1/2022,female,70-74,0.3
Sarawak,Matu,1/1/2022,female,70-74,0
Sarawak,Matu,1/1/2022,female,70-74,0.3
Sarawak,Matu,1/1/2022,female,70-74,0
Sarawak,Matu,1/1/2022,female,70-74,0
Sarawak,Matu,1/1/2022,female,70-74,0
Sarawak,Matu,1/1/2022,female,70-74,0
Sarawak,Matu,1/1/2022,female,75-79,0.2
Sarawak,Matu,1/1/2022,female,75-79,0
Sarawak,Matu,1/1/2022,female,75-79,0.2
Sarawak,Matu,1/1/2022,female,75-79,0
Sarawak,Matu,1/1/2022,female,75-79,0
Sarawak,Matu,1/1/2022,female,75-79,0
Sarawak,Matu,1/1/2022,female,75-79,0
Sarawak,Matu,1/1/2022,female,80-84,0.1
Sarawak,Matu,1/1/2022,female,80-84,0
Sarawak,Matu,1/1/2022,female,80-84,0
Sarawak,Matu,1/1/2022,female,80-84,0
Sarawak,Matu,1/1/2022,female,80-84,0
Sarawak,Matu,1/1/2022,female,80-84,0
Sarawak,Matu,1/1/2022,female,80-84,0
Sarawak,Matu,1/1/2022,female,85+,0
Sarawak,Matu,1/1/2022,female,85+,0
Sarawak,Matu,1/1/2022,female,85+,0
Sarawak,Matu,1/1/2022,female,85+,0
Sarawak,Matu,1/1/2022,female,85+,0
Sarawak,Matu,1/1/2022,female,85+,0
Sarawak,Matu,1/1/2022,female,85+,0
Sarawak,Matu,1/1/2022,male,0-4,0.7
Sarawak,Matu,1/1/2022,male,0-4,0.1
Sarawak,Matu,1/1/2022,male,0-4,0.6
Sarawak,Matu,1/1/2022,male,0-4,0
Sarawak,Matu,1/1/2022,male,0-4,0
Sarawak,Matu,1/1/2022,male,0-4,0
Sarawak,Matu,1/1/2022,male,0-4,0
Sarawak,Matu,1/1/2022,male,5-9,0.5
Sarawak,Matu,1/1/2022,male,5-9,0
Sarawak,Matu,1/1/2022,male,5-9,0.5
Sarawak,Matu,1/1/2022,male,5-9,0
Sarawak,Matu,1/1/2022,male,5-9,0
Sarawak,Matu,1/1/2022,male,5-9,0
Sarawak,Matu,1/1/2022,male,5-9,0
Sarawak,Matu,1/1/2022,male,10-14,0.6
Sarawak,Matu,1/1/2022,male,10-14,0
Sarawak,Matu,1/1/2022,male,10-14,0.6
Sarawak,Matu,1/1/2022,male,10-14,0
Sarawak,Matu,1/1/2022,male,10-14,0
Sarawak,Matu,1/1/2022,male,10-14,0
Sarawak,Matu,1/1/2022,male,10-14,0
Sarawak,Matu,1/1/2022,male,15-19,0.7
Sarawak,Matu,1/1/2022,male,15-19,0
Sarawak,Matu,1/1/2022,male,15-19,0.6
Sarawak,Matu,1/1/2022,male,15-19,0
Sarawak,Matu,1/1/2022,male,15-19,0
Sarawak,Matu,1/1/2022,male,15-19,0
Sarawak,Matu,1/1/2022,male,15-19,0
Sarawak,Matu,1/1/2022,male,20-24,0.6
Sarawak,Matu,1/1/2022,male,20-24,0
Sarawak,Matu,1/1/2022,male,20-24,0.4
Sarawak,Matu,1/1/2022,male,20-24,0
Sarawak,Matu,1/1/2022,male,20-24,0
Sarawak,Matu,1/1/2022,male,20-24,0
Sarawak,Matu,1/1/2022,male,20-24,0.2
Sarawak,Matu,1/1/2022,male,25-29,0.9
Sarawak,Matu,1/1/2022,male,25-29,0
Sarawak,Matu,1/1/2022,male,25-29,0.5
Sarawak,Matu,1/1/2022,male,25-29,0
Sarawak,Matu,1/1/2022,male,25-29,0
Sarawak,Matu,1/1/2022,male,25-29,0
Sarawak,Matu,1/1/2022,male,25-29,0.3
Sarawak,Matu,1/1/2022,male,30-34,1
Sarawak,Matu,1/1/2022,male,30-34,0
Sarawak,Matu,1/1/2022,male,30-34,0.5
Sarawak,Matu,1/1/2022,male,30-34,0
Sarawak,Matu,1/1/2022,male,30-34,0
Sarawak,Matu,1/1/2022,male,30-34,0
Sarawak,Matu,1/1/2022,male,30-34,0.4
Sarawak,Matu,1/1/2022,male,35-39,0.8
Sarawak,Matu,1/1/2022,male,35-39,0
Sarawak,Matu,1/1/2022,male,35-39,0.5
Sarawak,Matu,1/1/2022,male,35-39,0
Sarawak,Matu,1/1/2022,male,35-39,0
Sarawak,Matu,1/1/2022,male,35-39,0
Sarawak,Matu,1/1/2022,male,35-39,0.3
Sarawak,Matu,1/1/2022,male,40-44,0.7
Sarawak,Matu,1/1/2022,male,40-44,0
Sarawak,Matu,1/1/2022,male,40-44,0.4
Sarawak,Matu,1/1/2022,male,40-44,0
Sarawak,Matu,1/1/2022,male,40-44,0
Sarawak,Matu,1/1/2022,male,40-44,0
Sarawak,Matu,1/1/2022,male,40-44,0.2
Sarawak,Matu,1/1/2022,male,45-49,0.5
Sarawak,Matu,1/1/2022,male,45-49,0
Sarawak,Matu,1/1/2022,male,45-49,0.4
Sarawak,Matu,1/1/2022,male,45-49,0
Sarawak,Matu,1/1/2022,male,45-49,0
Sarawak,Matu,1/1/2022,male,45-49,0
Sarawak,Matu,1/1/2022,male,45-49,0.1
Sarawak,Matu,1/1/2022,male,50-54,0.4
Sarawak,Matu,1/1/2022,male,50-54,0
Sarawak,Matu,1/1/2022,male,50-54,0.4
Sarawak,Matu,1/1/2022,male,50-54,0
Sarawak,Matu,1/1/2022,male,50-54,0
Sarawak,Matu,1/1/2022,male,50-54,0
Sarawak,Matu,1/1/2022,male,50-54,0
Sarawak,Matu,1/1/2022,male,55-59,0.4
Sarawak,Matu,1/1/2022,male,55-59,0
Sarawak,Matu,1/1/2022,male,55-59,0.4
Sarawak,Matu,1/1/2022,male,55-59,0
Sarawak,Matu,1/1/2022,male,55-59,0
Sarawak,Matu,1/1/2022,male,55-59,0
Sarawak,Matu,1/1/2022,male,55-59,0
Sarawak,Matu,1/1/2022,male,60-64,0.3
Sarawak,Matu,1/1/2022,male,60-64,0
Sarawak,Matu,1/1/2022,male,60-64,0.3
Sarawak,Matu,1/1/2022,male,60-64,0
Sarawak,Matu,1/1/2022,male,60-64,0
Sarawak,Matu,1/1/2022,male,60-64,0
Sarawak,Matu,1/1/2022,male,60-64,0
Sarawak,Matu,1/1/2022,male,65-69,0.3
Sarawak,Matu,1/1/2022,male,65-69,0
Sarawak,Matu,1/1/2022,male,65-69,0.2
Sarawak,Matu,1/1/2022,male,65-69,0
Sarawak,Matu,1/1/2022,male,65-69,0
Sarawak,Matu,1/1/2022,male,65-69,0
Sarawak,Matu,1/1/2022,male,65-69,0
Sarawak,Matu,1/1/2022,male,70-74,0.2
Sarawak,Matu,1/1/2022,male,70-74,0
Sarawak,Matu,1/1/2022,male,70-74,0.2
Sarawak,Matu,1/1/2022,male,70-74,0
Sarawak,Matu,1/1/2022,male,70-74,0
Sarawak,Matu,1/1/2022,male,70-74,0
Sarawak,Matu,1/1/2022,male,70-74,0
Sarawak,Matu,1/1/2022,male,75-79,0.1
Sarawak,Matu,1/1/2022,male,75-79,0
Sarawak,Matu,1/1/2022,male,75-79,0.1
Sarawak,Matu,1/1/2022,male,75-79,0
Sarawak,Matu,1/1/2022,male,75-79,0
Sarawak,Matu,1/1/2022,male,75-79,0
Sarawak,Matu,1/1/2022,male,75-79,0
Sarawak,Matu,1/1/2022,male,80-84,0.1
Sarawak,Matu,1/1/2022,male,80-84,0
Sarawak,Matu,1/1/2022,male,80-84,0.1
Sarawak,Matu,1/1/2022,male,80-84,0
Sarawak,Matu,1/1/2022,male,80-84,0
Sarawak,Matu,1/1/2022,male,80-84,0
Sarawak,Matu,1/1/2022,male,80-84,0
Sarawak,Matu,1/1/2022,male,85+,0
Sarawak,Matu,1/1/2022,male,85+,0
Sarawak,Matu,1/1/2022,male,85+,0
Sarawak,Matu,1/1/2022,male,85+,0
Sarawak,Matu,1/1/2022,male,85+,0
Sarawak,Matu,1/1/2022,male,85+,0
Sarawak,Matu,1/1/2022,male,85+,0
Sarawak,Miri,1/1/2022,female,0-4,6.7
Sarawak,Miri,1/1/2022,female,0-4,1.7
Sarawak,Miri,1/1/2022,female,0-4,3.5
Sarawak,Miri,1/1/2022,female,0-4,1.3
Sarawak,Miri,1/1/2022,female,0-4,0
Sarawak,Miri,1/1/2022,female,0-4,0
Sarawak,Miri,1/1/2022,female,0-4,0.1
Sarawak,Miri,1/1/2022,female,5-9,7.6
Sarawak,Miri,1/1/2022,female,5-9,1.8
Sarawak,Miri,1/1/2022,female,5-9,4
Sarawak,Miri,1/1/2022,female,5-9,1.7
Sarawak,Miri,1/1/2022,female,5-9,0
Sarawak,Miri,1/1/2022,female,5-9,0
Sarawak,Miri,1/1/2022,female,5-9,0.1
Sarawak,Miri,1/1/2022,female,10-14,8.5
Sarawak,Miri,1/1/2022,female,10-14,1.9
Sarawak,Miri,1/1/2022,female,10-14,4.4
Sarawak,Miri,1/1/2022,female,10-14,2.1
Sarawak,Miri,1/1/2022,female,10-14,0
Sarawak,Miri,1/1/2022,female,10-14,0
Sarawak,Miri,1/1/2022,female,10-14,0
Sarawak,Miri,1/1/2022,female,15-19,9.5
Sarawak,Miri,1/1/2022,female,15-19,2.1
Sarawak,Miri,1/1/2022,female,15-19,4.9
Sarawak,Miri,1/1/2022,female,15-19,2.4
Sarawak,Miri,1/1/2022,female,15-19,0
Sarawak,Miri,1/1/2022,female,15-19,0
Sarawak,Miri,1/1/2022,female,15-19,0.1
Sarawak,Miri,1/1/2022,female,20-24,9.9
Sarawak,Miri,1/1/2022,female,20-24,1.9
Sarawak,Miri,1/1/2022,female,20-24,5
Sarawak,Miri,1/1/2022,female,20-24,2.4
Sarawak,Miri,1/1/2022,female,20-24,0
Sarawak,Miri,1/1/2022,female,20-24,0
Sarawak,Miri,1/1/2022,female,20-24,0.5
Sarawak,Miri,1/1/2022,female,25-29,11.7
Sarawak,Miri,1/1/2022,female,25-29,2.3
Sarawak,Miri,1/1/2022,female,25-29,5.8
Sarawak,Miri,1/1/2022,female,25-29,2.8
Sarawak,Miri,1/1/2022,female,25-29,0
Sarawak,Miri,1/1/2022,female,25-29,0
Sarawak,Miri,1/1/2022,female,25-29,0.8
Sarawak,Miri,1/1/2022,female,30-34,12.1
Sarawak,Miri,1/1/2022,female,30-34,2.3
Sarawak,Miri,1/1/2022,female,30-34,5.8
Sarawak,Miri,1/1/2022,female,30-34,3.1
Sarawak,Miri,1/1/2022,female,30-34,0
Sarawak,Miri,1/1/2022,female,30-34,0
Sarawak,Miri,1/1/2022,female,30-34,0.7
Sarawak,Miri,1/1/2022,female,35-39,10.3
Sarawak,Miri,1/1/2022,female,35-39,2
Sarawak,Miri,1/1/2022,female,35-39,4.8
Sarawak,Miri,1/1/2022,female,35-39,3
Sarawak,Miri,1/1/2022,female,35-39,0
Sarawak,Miri,1/1/2022,female,35-39,0.1
Sarawak,Miri,1/1/2022,female,35-39,0.5
Sarawak,Miri,1/1/2022,female,40-44,9
Sarawak,Miri,1/1/2022,female,40-44,1.5
Sarawak,Miri,1/1/2022,female,40-44,4.2
Sarawak,Miri,1/1/2022,female,40-44,2.7
Sarawak,Miri,1/1/2022,female,40-44,0
Sarawak,Miri,1/1/2022,female,40-44,0
Sarawak,Miri,1/1/2022,female,40-44,0.4
Sarawak,Miri,1/1/2022,female,45-49,7.8
Sarawak,Miri,1/1/2022,female,45-49,1.4
Sarawak,Miri,1/1/2022,female,45-49,3.7
Sarawak,Miri,1/1/2022,female,45-49,2.4
Sarawak,Miri,1/1/2022,female,45-49,0
Sarawak,Miri,1/1/2022,female,45-49,0
Sarawak,Miri,1/1/2022,female,45-49,0.3
Sarawak,Miri,1/1/2022,female,50-54,7
Sarawak,Miri,1/1/2022,female,50-54,1.2
Sarawak,Miri,1/1/2022,female,50-54,3.4
Sarawak,Miri,1/1/2022,female,50-54,2.2
Sarawak,Miri,1/1/2022,female,50-54,0
Sarawak,Miri,1/1/2022,female,50-54,0
Sarawak,Miri,1/1/2022,female,50-54,0.1
Sarawak,Miri,1/1/2022,female,55-59,6.1
Sarawak,Miri,1/1/2022,female,55-59,1.1
Sarawak,Miri,1/1/2022,female,55-59,2.9
Sarawak,Miri,1/1/2022,female,55-59,2.1
Sarawak,Miri,1/1/2022,female,55-59,0
Sarawak,Miri,1/1/2022,female,55-59,0
Sarawak,Miri,1/1/2022,female,55-59,0
Sarawak,Miri,1/1/2022,female,60-64,5.3
Sarawak,Miri,1/1/2022,female,60-64,0.9
Sarawak,Miri,1/1/2022,female,60-64,2.1
Sarawak,Miri,1/1/2022,female,60-64,2.3
Sarawak,Miri,1/1/2022,female,60-64,0
Sarawak,Miri,1/1/2022,female,60-64,0
Sarawak,Miri,1/1/2022,female,60-64,0
Sarawak,Miri,1/1/2022,female,65-69,3.8
Sarawak,Miri,1/1/2022,female,65-69,0.6
Sarawak,Miri,1/1/2022,female,65-69,1.3
Sarawak,Miri,1/1/2022,female,65-69,1.8
Sarawak,Miri,1/1/2022,female,65-69,0
Sarawak,Miri,1/1/2022,female,65-69,0
Sarawak,Miri,1/1/2022,female,65-69,0
Sarawak,Miri,1/1/2022,female,70-74,2.4
Sarawak,Miri,1/1/2022,female,70-74,0.4
Sarawak,Miri,1/1/2022,female,70-74,0.7
Sarawak,Miri,1/1/2022,female,70-74,1.3
Sarawak,Miri,1/1/2022,female,70-74,0
Sarawak,Miri,1/1/2022,female,70-74,0
Sarawak,Miri,1/1/2022,female,70-74,0
Sarawak,Miri,1/1/2022,female,75-79,1.1
Sarawak,Miri,1/1/2022,female,75-79,0.1
Sarawak,Miri,1/1/2022,female,75-79,0.4
Sarawak,Miri,1/1/2022,female,75-79,0.5
Sarawak,Miri,1/1/2022,female,75-79,0
Sarawak,Miri,1/1/2022,female,75-79,0
Sarawak,Miri,1/1/2022,female,75-79,0
Sarawak,Miri,1/1/2022,female,80-84,0.7
Sarawak,Miri,1/1/2022,female,80-84,0.1
Sarawak,Miri,1/1/2022,female,80-84,0.2
Sarawak,Miri,1/1/2022,female,80-84,0.4
Sarawak,Miri,1/1/2022,female,80-84,0
Sarawak,Miri,1/1/2022,female,80-84,0
Sarawak,Miri,1/1/2022,female,80-84,0
Sarawak,Miri,1/1/2022,female,85+,0.4
Sarawak,Miri,1/1/2022,female,85+,0.1
Sarawak,Miri,1/1/2022,female,85+,0.2
Sarawak,Miri,1/1/2022,female,85+,0.2
Sarawak,Miri,1/1/2022,female,85+,0
Sarawak,Miri,1/1/2022,female,85+,0
Sarawak,Miri,1/1/2022,female,85+,0
Sarawak,Miri,1/1/2022,male,0-4,7.1
Sarawak,Miri,1/1/2022,male,0-4,1.7
Sarawak,Miri,1/1/2022,male,0-4,3.8
Sarawak,Miri,1/1/2022,male,0-4,1.5
Sarawak,Miri,1/1/2022,male,0-4,0
Sarawak,Miri,1/1/2022,male,0-4,0
Sarawak,Miri,1/1/2022,male,0-4,0.1
Sarawak,Miri,1/1/2022,male,5-9,8.4
Sarawak,Miri,1/1/2022,male,5-9,2.1
Sarawak,Miri,1/1/2022,male,5-9,4.1
Sarawak,Miri,1/1/2022,male,5-9,2
Sarawak,Miri,1/1/2022,male,5-9,0
Sarawak,Miri,1/1/2022,male,5-9,0
Sarawak,Miri,1/1/2022,male,5-9,0.1
Sarawak,Miri,1/1/2022,male,10-14,10
Sarawak,Miri,1/1/2022,male,10-14,2.3
Sarawak,Miri,1/1/2022,male,10-14,4.9
Sarawak,Miri,1/1/2022,male,10-14,2.7
Sarawak,Miri,1/1/2022,male,10-14,0
Sarawak,Miri,1/1/2022,male,10-14,0
Sarawak,Miri,1/1/2022,male,10-14,0.1
Sarawak,Miri,1/1/2022,male,15-19,10.9
Sarawak,Miri,1/1/2022,male,15-19,2.3
Sarawak,Miri,1/1/2022,male,15-19,5.3
Sarawak,Miri,1/1/2022,male,15-19,3.1
Sarawak,Miri,1/1/2022,male,15-19,0
Sarawak,Miri,1/1/2022,male,15-19,0
Sarawak,Miri,1/1/2022,male,15-19,0.1
Sarawak,Miri,1/1/2022,male,20-24,12.3
Sarawak,Miri,1/1/2022,male,20-24,2.3
Sarawak,Miri,1/1/2022,male,20-24,5.6
Sarawak,Miri,1/1/2022,male,20-24,2.9
Sarawak,Miri,1/1/2022,male,20-24,0
Sarawak,Miri,1/1/2022,male,20-24,0
Sarawak,Miri,1/1/2022,male,20-24,1.4
Sarawak,Miri,1/1/2022,male,25-29,13.1
Sarawak,Miri,1/1/2022,male,25-29,2.5
Sarawak,Miri,1/1/2022,male,25-29,5.6
Sarawak,Miri,1/1/2022,male,25-29,3.1
Sarawak,Miri,1/1/2022,male,25-29,0
Sarawak,Miri,1/1/2022,male,25-29,0.1
Sarawak,Miri,1/1/2022,male,25-29,1.7
Sarawak,Miri,1/1/2022,male,30-34,13.4
Sarawak,Miri,1/1/2022,male,30-34,2.5
Sarawak,Miri,1/1/2022,male,30-34,5.8
Sarawak,Miri,1/1/2022,male,30-34,3.4
Sarawak,Miri,1/1/2022,male,30-34,0.1
Sarawak,Miri,1/1/2022,male,30-34,0.1
Sarawak,Miri,1/1/2022,male,30-34,1.5
Sarawak,Miri,1/1/2022,male,35-39,11.6
Sarawak,Miri,1/1/2022,male,35-39,2.2
Sarawak,Miri,1/1/2022,male,35-39,4.8
Sarawak,Miri,1/1/2022,male,35-39,3.5
Sarawak,Miri,1/1/2022,male,35-39,0
Sarawak,Miri,1/1/2022,male,35-39,0
Sarawak,Miri,1/1/2022,male,35-39,1.1
Sarawak,Miri,1/1/2022,male,40-44,9.4
Sarawak,Miri,1/1/2022,male,40-44,1.6
Sarawak,Miri,1/1/2022,male,40-44,3.8
Sarawak,Miri,1/1/2022,male,40-44,3
Sarawak,Miri,1/1/2022,male,40-44,0
Sarawak,Miri,1/1/2022,male,40-44,0
Sarawak,Miri,1/1/2022,male,40-44,0.9
Sarawak,Miri,1/1/2022,male,45-49,7.8
Sarawak,Miri,1/1/2022,male,45-49,1.4
Sarawak,Miri,1/1/2022,male,45-49,3.2
Sarawak,Miri,1/1/2022,male,45-49,2.5
Sarawak,Miri,1/1/2022,male,45-49,0
Sarawak,Miri,1/1/2022,male,45-49,0
Sarawak,Miri,1/1/2022,male,45-49,0.5
Sarawak,Miri,1/1/2022,male,50-54,6.7
Sarawak,Miri,1/1/2022,male,50-54,1.1
Sarawak,Miri,1/1/2022,male,50-54,3.2
Sarawak,Miri,1/1/2022,male,50-54,2.2
Sarawak,Miri,1/1/2022,male,50-54,0
Sarawak,Miri,1/1/2022,male,50-54,0
Sarawak,Miri,1/1/2022,male,50-54,0.2
Sarawak,Miri,1/1/2022,male,55-59,6.1
Sarawak,Miri,1/1/2022,male,55-59,1.1
Sarawak,Miri,1/1/2022,male,55-59,2.8
Sarawak,Miri,1/1/2022,male,55-59,2.1
Sarawak,Miri,1/1/2022,male,55-59,0
Sarawak,Miri,1/1/2022,male,55-59,0
Sarawak,Miri,1/1/2022,male,55-59,0.1
Sarawak,Miri,1/1/2022,male,60-64,5.8
Sarawak,Miri,1/1/2022,male,60-64,1
Sarawak,Miri,1/1/2022,male,60-64,2.3
