state,district,date,sex,age,ethnicity,population
Sarawak,Maradong,1/1/2022,female,70-74,overall,0.3
Sarawak,Maradong,1/1/2022,female,75-79,overall,0.2
Sarawak,Maradong,1/1/2022,female,80-84,overall,0.1
Sarawak,Maradong,1/1/2022,female,85+,overall,0
Sarawak,Maradong,1/1/2022,male,0-4,overall,0.7
Sarawak,Maradong,1/1/2022,male,5-9,overall,0.9
Sarawak,Maradong,1/1/2022,male,10-14,overall,0.9
Sarawak,Maradong,1/1/2022,male,15-19,overall,1
Sarawak,Maradong,1/1/2022,male,20-24,overall,0.8
Sarawak,Maradong,1/1/2022,male,25-29,overall,0.7
Sarawak,Maradong,1/1/2022,male,30-34,overall,0.7
Sarawak,Maradong,1/1/2022,male,35-39,overall,0.6
Sarawak,Maradong,1/1/2022,male,40-44,overall,0.6
Sarawak,Maradong,1/1/2022,male,45-49,overall,0.6
Sarawak,Maradong,1/1/2022,male,50-54,overall,0.7
Sarawak,Maradong,1/1/2022,male,55-59,overall,0.7
Sarawak,Maradong,1/1/2022,male,60-64,overall,0.6
Sarawak,Maradong,1/1/2022,male,65-69,overall,0.4
Sarawak,Maradong,1/1/2022,male,70-74,overall,0.2
Sarawak,Maradong,1/1/2022,male,75-79,overall,0.2
Sarawak,Maradong,1/1/2022,male,80-84,overall,0.1
Sarawak,Maradong,1/1/2022,male,85+,overall,0
Sarawak,Marudi,1/1/2022,female,0-4,overall,0.5
Sarawak,Marudi,1/1/2022,female,5-9,overall,0.7
Sarawak,Marudi,1/1/2022,female,10-14,overall,0.8
Sarawak,Marudi,1/1/2022,female,15-19,overall,1.1
Sarawak,Marudi,1/1/2022,female,20-24,overall,0.5
Sarawak,Marudi,1/1/2022,female,25-29,overall,0.7
Sarawak,Marudi,1/1/2022,female,30-34,overall,0.6
Sarawak,Marudi,1/1/2022,female,35-39,overall,0.7
Sarawak,Marudi,1/1/2022,female,40-44,overall,0.9
Sarawak,Marudi,1/1/2022,female,45-49,overall,0.6
Sarawak,Marudi,1/1/2022,female,50-54,overall,0.4
Sarawak,Marudi,1/1/2022,female,55-59,overall,0.4
Sarawak,Marudi,1/1/2022,female,60-64,overall,0.3
Sarawak,Marudi,1/1/2022,female,65-69,overall,0.3
Sarawak,Marudi,1/1/2022,female,70-74,overall,0.2
Sarawak,Marudi,1/1/2022,female,75-79,overall,0.1
Sarawak,Marudi,1/1/2022,female,80-84,overall,0.1
Sarawak,Marudi,1/1/2022,female,85+,overall,0
Sarawak,Marudi,1/1/2022,male,0-4,overall,0.5
Sarawak,Marudi,1/1/2022,male,5-9,overall,0.7
Sarawak,Marudi,1/1/2022,male,10-14,overall,0.8
Sarawak,Marudi,1/1/2022,male,15-19,overall,1.3
Sarawak,Marudi,1/1/2022,male,20-24,overall,0.6
Sarawak,Marudi,1/1/2022,male,25-29,overall,0.9
Sarawak,Marudi,1/1/2022,male,30-34,overall,0.9
Sarawak,Marudi,1/1/2022,male,35-39,overall,0.9
Sarawak,Marudi,1/1/2022,male,40-44,overall,1
Sarawak,Marudi,1/1/2022,male,45-49,overall,0.6
Sarawak,Marudi,1/1/2022,male,50-54,overall,0.5
Sarawak,Marudi,1/1/2022,male,55-59,overall,0.4
Sarawak,Marudi,1/1/2022,male,60-64,overall,0.4
Sarawak,Marudi,1/1/2022,male,65-69,overall,0.3
Sarawak,Marudi,1/1/2022,male,70-74,overall,0.2
Sarawak,Marudi,1/1/2022,male,75-79,overall,0.1
Sarawak,Marudi,1/1/2022,male,80-84,overall,0.1
Sarawak,Marudi,1/1/2022,male,85+,overall,0
Sarawak,Matu,1/1/2022,female,0-4,overall,0.5
Sarawak,Matu,1/1/2022,female,5-9,overall,0.5
Sarawak,Matu,1/1/2022,female,10-14,overall,0.6
Sarawak,Matu,1/1/2022,female,15-19,overall,0.6
Sarawak,Matu,1/1/2022,female,20-24,overall,0.5
Sarawak,Matu,1/1/2022,female,25-29,overall,0.6
Sarawak,Matu,1/1/2022,female,30-34,overall,0.6
Sarawak,Matu,1/1/2022,female,35-39,overall,0.6
Sarawak,Matu,1/1/2022,female,40-44,overall,0.5
Sarawak,Matu,1/1/2022,female,45-49,overall,0.4
Sarawak,Matu,1/1/2022,female,50-54,overall,0.4
Sarawak,Matu,1/1/2022,female,55-59,overall,0.4
Sarawak,Matu,1/1/2022,female,60-64,overall,0.4
Sarawak,Matu,1/1/2022,female,65-69,overall,0.3
Sarawak,Matu,1/1/2022,female,70-74,overall,0.3
Sarawak,Matu,1/1/2022,female,75-79,overall,0.2
Sarawak,Matu,1/1/2022,female,80-84,overall,0.1
Sarawak,Matu,1/1/2022,female,85+,overall,0
Sarawak,Matu,1/1/2022,male,0-4,overall,0.7
Sarawak,Matu,1/1/2022,male,5-9,overall,0.5
Sarawak,Matu,1/1/2022,male,10-14,overall,0.6
Sarawak,Matu,1/1/2022,male,15-19,overall,0.7
Sarawak,Matu,1/1/2022,male,20-24,overall,0.6
Sarawak,Matu,1/1/2022,male,25-29,overall,0.9
Sarawak,Matu,1/1/2022,male,30-34,overall,1
Sarawak,Matu,1/1/2022,male,35-39,overall,0.8
Sarawak,Matu,1/1/2022,male,40-44,overall,0.7
Sarawak,Matu,1/1/2022,male,45-49,overall,0.5
Sarawak,Matu,1/1/2022,male,50-54,overall,0.4
Sarawak,Matu,1/1/2022,male,55-59,overall,0.4
Sarawak,Matu,1/1/2022,male,60-64,overall,0.3
Sarawak,Matu,1/1/2022,male,65-69,overall,0.3
Sarawak,Matu,1/1/2022,male,70-74,overall,0.2
Sarawak,Matu,1/1/2022,male,75-79,overall,0.1
Sarawak,Matu,1/1/2022,male,80-84,overall,0.1
Sarawak,Matu,1/1/2022,male,85+,overall,0
Sarawak,Miri,1/1/2022,female,0-4,overall,6.7
Sarawak,Miri,1/1/2022,female,5-9,overall,7.6
Sarawak,Miri,1/1/2022,female,10-14,overall,8.5
Sarawak,Miri,1/1/2022,female,15-19,overall,9.5
Sarawak,Miri,1/1/2022,female,20-24,overall,9.9
Sarawak,Miri,1/1/2022,female,25-29,overall,11.7
Sarawak,Miri,1/1/2022,female,30-34,overall,12.1
Sarawak,Miri,1/1/2022,female,35-39,overall,10.3
Sarawak,Miri,1/1/2022,female,40-44,overall,9
Sarawak,Miri,1/1/2022,female,45-49,overall,7.8
Sarawak,Miri,1/1/2022,female,50-54,overall,7
Sarawak,Miri,1/1/2022,female,55-59,overall,6.1
Sarawak,Miri,1/1/2022,female,60-64,overall,5.3
Sarawak,Miri,1/1/2022,female,65-69,overall,3.8
Sarawak,Miri,1/1/2022,female,70-74,overall,2.4
Sarawak,Miri,1/1/2022,female,75-79,overall,1.1
Sarawak,Miri,1/1/2022,female,80-84,overall,0.7
Sarawak,Miri,1/1/2022,female,85+,overall,0.4
Sarawak,Miri,1/1/2022,male,0-4,overall,7.1
Sarawak,Miri,1/1/2022,male,5-9,overall,8.4
Sarawak,Miri,1/1/2022,male,10-14,overall,10
Sarawak,Miri,1/1/2022,male,15-19,overall,10.9
Sarawak,Miri,1/1/2022,male,20-24,overall,12.3
Sarawak,Miri,1/1/2022,male,25-29,overall,13.1
Sarawak,Miri,1/1/2022,male,30-34,overall,13.4
Sarawak,Miri,1/1/2022,male,35-39,overall,11.6
Sarawak,Miri,1/1/2022,male,40-44,overall,9.4
Sarawak,Miri,1/1/2022,male,45-49,overall,7.8
Sarawak,Miri,1/1/2022,male,50-54,overall,6.7
Sarawak,Miri,1/1/2022,male,55-59,overall,6.1
Sarawak,Miri,1/1/2022,male,60-64,overall,5.8
Sarawak,Miri,1/1/2022,male,65-69,overall,4.1
Sarawak,Miri,1/1/2022,male,70-74,overall,2.7
Sarawak,Miri,1/1/2022,male,75-79,overall,1.2
Sarawak,Miri,1/1/2022,male,80-84,overall,0.6
Sarawak,Miri,1/1/2022,male,85+,overall,0.3
Sarawak,Mukah,1/1/2022,female,0-4,overall,1.6
Sarawak,Mukah,1/1/2022,female,5-9,overall,1.5
Sarawak,Mukah,1/1/2022,female,10-14,overall,1.5
Sarawak,Mukah,1/1/2022,female,15-19,overall,1.6
Sarawak,Mukah,1/1/2022,female,20-24,overall,2.3
Sarawak,Mukah,1/1/2022,female,25-29,overall,1.7
Sarawak,Mukah,1/1/2022,female,30-34,overall,1.7
Sarawak,Mukah,1/1/2022,female,35-39,overall,1.6
Sarawak,Mukah,1/1/2022,female,40-44,overall,1.3
Sarawak,Mukah,1/1/2022,female,45-49,overall,1.1
Sarawak,Mukah,1/1/2022,female,50-54,overall,1
Sarawak,Mukah,1/1/2022,female,55-59,overall,0.9
Sarawak,Mukah,1/1/2022,female,60-64,overall,0.8
Sarawak,Mukah,1/1/2022,female,65-69,overall,0.6
Sarawak,Mukah,1/1/2022,female,70-74,overall,0.4
Sarawak,Mukah,1/1/2022,female,75-79,overall,0.3
Sarawak,Mukah,1/1/2022,female,80-84,overall,0.1
Sarawak,Mukah,1/1/2022,female,85+,overall,0.1
Sarawak,Mukah,1/1/2022,male,0-4,overall,1.6
Sarawak,Mukah,1/1/2022,male,5-9,overall,1.6
Sarawak,Mukah,1/1/2022,male,10-14,overall,1.7
Sarawak,Mukah,1/1/2022,male,15-19,overall,1.7
Sarawak,Mukah,1/1/2022,male,20-24,overall,2.3
Sarawak,Mukah,1/1/2022,male,25-29,overall,2.1
Sarawak,Mukah,1/1/2022,male,30-34,overall,2
Sarawak,Mukah,1/1/2022,male,35-39,overall,2
Sarawak,Mukah,1/1/2022,male,40-44,overall,1.7
Sarawak,Mukah,1/1/2022,male,45-49,overall,1.4
Sarawak,Mukah,1/1/2022,male,50-54,overall,1.2
Sarawak,Mukah,1/1/2022,male,55-59,overall,1
Sarawak,Mukah,1/1/2022,male,60-64,overall,0.8
Sarawak,Mukah,1/1/2022,male,65-69,overall,0.6
Sarawak,Mukah,1/1/2022,male,70-74,overall,0.4
Sarawak,Mukah,1/1/2022,male,75-79,overall,0.2
Sarawak,Mukah,1/1/2022,male,80-84,overall,0.1
Sarawak,Mukah,1/1/2022,male,85+,overall,0
Sarawak,Pakan,1/1/2022,female,0-4,overall,0.5
Sarawak,Pakan,1/1/2022,female,5-9,overall,0.5
Sarawak,Pakan,1/1/2022,female,10-14,overall,0.5
Sarawak,Pakan,1/1/2022,female,15-19,overall,0.6
Sarawak,Pakan,1/1/2022,female,20-24,overall,0.6
Sarawak,Pakan,1/1/2022,female,25-29,overall,0.6
Sarawak,Pakan,1/1/2022,female,30-34,overall,0.5
Sarawak,Pakan,1/1/2022,female,35-39,overall,0.4
Sarawak,Pakan,1/1/2022,female,40-44,overall,0.4
Sarawak,Pakan,1/1/2022,female,45-49,overall,0.5
Sarawak,Pakan,1/1/2022,female,50-54,overall,0.5
Sarawak,Pakan,1/1/2022,female,55-59,overall,0.5
Sarawak,Pakan,1/1/2022,female,60-64,overall,0.4
Sarawak,Pakan,1/1/2022,female,65-69,overall,0.3
Sarawak,Pakan,1/1/2022,female,70-74,overall,0.2
Sarawak,Pakan,1/1/2022,female,75-79,overall,0.1
Sarawak,Pakan,1/1/2022,female,80-84,overall,0.1
Sarawak,Pakan,1/1/2022,female,85+,overall,0
Sarawak,Pakan,1/1/2022,male,0-4,overall,0.6
Sarawak,Pakan,1/1/2022,male,5-9,overall,0.7
Sarawak,Pakan,1/1/2022,male,10-14,overall,0.7
Sarawak,Pakan,1/1/2022,male,15-19,overall,0.7
Sarawak,Pakan,1/1/2022,male,20-24,overall,0.8
Sarawak,Pakan,1/1/2022,male,25-29,overall,0.7
Sarawak,Pakan,1/1/2022,male,30-34,overall,0.7
Sarawak,Pakan,1/1/2022,male,35-39,overall,0.4
Sarawak,Pakan,1/1/2022,male,40-44,overall,0.4
Sarawak,Pakan,1/1/2022,male,45-49,overall,0.5
Sarawak,Pakan,1/1/2022,male,50-54,overall,0.6
Sarawak,Pakan,1/1/2022,male,55-59,overall,0.5
Sarawak,Pakan,1/1/2022,male,60-64,overall,0.4
Sarawak,Pakan,1/1/2022,male,65-69,overall,0.3
Sarawak,Pakan,1/1/2022,male,70-74,overall,0.2
Sarawak,Pakan,1/1/2022,male,75-79,overall,0.1
Sarawak,Pakan,1/1/2022,male,80-84,overall,0
Sarawak,Pakan,1/1/2022,male,85+,overall,0
Sarawak,Pusa,1/1/2022,female,0-4,overall,0.8
Sarawak,Pusa,1/1/2022,female,5-9,overall,0.7
Sarawak,Pusa,1/1/2022,female,10-14,overall,1.2
Sarawak,Pusa,1/1/2022,female,15-19,overall,0.8
Sarawak,Pusa,1/1/2022,female,20-24,overall,0.7
Sarawak,Pusa,1/1/2022,female,25-29,overall,0.6
Sarawak,Pusa,1/1/2022,female,30-34,overall,0.7
Sarawak,Pusa,1/1/2022,female,35-39,overall,0.6
Sarawak,Pusa,1/1/2022,female,40-44,overall,0.6
Sarawak,Pusa,1/1/2022,female,45-49,overall,0.5
Sarawak,Pusa,1/1/2022,female,50-54,overall,0.6
Sarawak,Pusa,1/1/2022,female,55-59,overall,0.5
Sarawak,Pusa,1/1/2022,female,60-64,overall,0.4
Sarawak,Pusa,1/1/2022,female,65-69,overall,0.3
Sarawak,Pusa,1/1/2022,female,70-74,overall,0.2
Sarawak,Pusa,1/1/2022,female,75-79,overall,0.1
Sarawak,Pusa,1/1/2022,female,80-84,overall,0.1
Sarawak,Pusa,1/1/2022,female,85+,overall,0
Sarawak,Pusa,1/1/2022,male,0-4,overall,1
Sarawak,Pusa,1/1/2022,male,5-9,overall,0.7
Sarawak,Pusa,1/1/2022,male,10-14,overall,1.7
Sarawak,Pusa,1/1/2022,male,15-19,overall,0.9
Sarawak,Pusa,1/1/2022,male,20-24,overall,0.7
Sarawak,Pusa,1/1/2022,male,25-29,overall,0.6
Sarawak,Pusa,1/1/2022,male,30-34,overall,0.7
Sarawak,Pusa,1/1/2022,male,35-39,overall,0.6
Sarawak,Pusa,1/1/2022,male,40-44,overall,0.5
Sarawak,Pusa,1/1/2022,male,45-49,overall,0.5
Sarawak,Pusa,1/1/2022,male,50-54,overall,0.5
Sarawak,Pusa,1/1/2022,male,55-59,overall,0.6
Sarawak,Pusa,1/1/2022,male,60-64,overall,0.4
Sarawak,Pusa,1/1/2022,male,65-69,overall,0.3
Sarawak,Pusa,1/1/2022,male,70-74,overall,0.2
Sarawak,Pusa,1/1/2022,male,75-79,overall,0.1
Sarawak,Pusa,1/1/2022,male,80-84,overall,0.1
Sarawak,Pusa,1/1/2022,male,85+,overall,0
Sarawak,Samarahan,1/1/2022,female,0-4,overall,4.2
Sarawak,Samarahan,1/1/2022,female,5-9,overall,4.5
Sarawak,Samarahan,1/1/2022,female,10-14,overall,4.8
Sarawak,Samarahan,1/1/2022,female,15-19,overall,4.8
Sarawak,Samarahan,1/1/2022,female,20-24,overall,14.4
Sarawak,Samarahan,1/1/2022,female,25-29,overall,7.4
Sarawak,Samarahan,1/1/2022,female,30-34,overall,4.9
Sarawak,Samarahan,1/1/2022,female,35-39,overall,5.1
Sarawak,Samarahan,1/1/2022,female,40-44,overall,4.5
Sarawak,Samarahan,1/1/2022,female,45-49,overall,3.8
Sarawak,Samarahan,1/1/2022,female,50-54,overall,3
Sarawak,Samarahan,1/1/2022,female,55-59,overall,2.4
Sarawak,Samarahan,1/1/2022,female,60-64,overall,1.8
Sarawak,Samarahan,1/1/2022,female,65-69,overall,1.3
Sarawak,Samarahan,1/1/2022,female,70-74,overall,0.9
Sarawak,Samarahan,1/1/2022,female,75-79,overall,0.6
Sarawak,Samarahan,1/1/2022,female,80-84,overall,0.3
Sarawak,Samarahan,1/1/2022,female,85+,overall,0.2
Sarawak,Samarahan,1/1/2022,male,0-4,overall,4.4
Sarawak,Samarahan,1/1/2022,male,5-9,overall,4.7
Sarawak,Samarahan,1/1/2022,male,10-14,overall,5.1
Sarawak,Samarahan,1/1/2022,male,15-19,overall,5.1
Sarawak,Samarahan,1/1/2022,male,20-24,overall,10.5
Sarawak,Samarahan,1/1/2022,male,25-29,overall,6.6
Sarawak,Samarahan,1/1/2022,male,30-34,overall,4.7
Sarawak,Samarahan,1/1/2022,male,35-39,overall,4.9
Sarawak,Samarahan,1/1/2022,male,40-44,overall,4.4
Sarawak,Samarahan,1/1/2022,male,45-49,overall,3.8
Sarawak,Samarahan,1/1/2022,male,50-54,overall,3.1
Sarawak,Samarahan,1/1/2022,male,55-59,overall,2.4
Sarawak,Samarahan,1/1/2022,male,60-64,overall,1.8
Sarawak,Samarahan,1/1/2022,male,65-69,overall,1.3
Sarawak,Samarahan,1/1/2022,male,70-74,overall,0.8
Sarawak,Samarahan,1/1/2022,male,75-79,overall,0.5
Sarawak,Samarahan,1/1/2022,male,80-84,overall,0.3
Sarawak,Samarahan,1/1/2022,male,85+,overall,0.1
Sarawak,Saratok,1/1/2022,female,0-4,overall,0.8
Sarawak,Saratok,1/1/2022,female,5-9,overall,0.7
Sarawak,Saratok,1/1/2022,female,10-14,overall,0.8
Sarawak,Saratok,1/1/2022,female,15-19,overall,0.9
Sarawak,Saratok,1/1/2022,female,20-24,overall,0.8
Sarawak,Saratok,1/1/2022,female,25-29,overall,0.8
Sarawak,Saratok,1/1/2022,female,30-34,overall,0.9
Sarawak,Saratok,1/1/2022,female,35-39,overall,0.9
Sarawak,Saratok,1/1/2022,female,40-44,overall,0.7
Sarawak,Saratok,1/1/2022,female,45-49,overall,0.9
Sarawak,Saratok,1/1/2022,female,50-54,overall,0.8
Sarawak,Saratok,1/1/2022,female,55-59,overall,1
Sarawak,Saratok,1/1/2022,female,60-64,overall,0.8
Sarawak,Saratok,1/1/2022,female,65-69,overall,0.5
Sarawak,Saratok,1/1/2022,female,70-74,overall,0.3
Sarawak,Saratok,1/1/2022,female,75-79,overall,0.2
Sarawak,Saratok,1/1/2022,female,80-84,overall,0.1
Sarawak,Saratok,1/1/2022,female,85+,overall,0.1
Sarawak,Saratok,1/1/2022,male,0-4,overall,0.7
Sarawak,Saratok,1/1/2022,male,5-9,overall,0.6
Sarawak,Saratok,1/1/2022,male,10-14,overall,0.7
Sarawak,Saratok,1/1/2022,male,15-19,overall,0.8
Sarawak,Saratok,1/1/2022,male,20-24,overall,0.7
Sarawak,Saratok,1/1/2022,male,25-29,overall,0.8
Sarawak,Saratok,1/1/2022,male,30-34,overall,0.8
Sarawak,Saratok,1/1/2022,male,35-39,overall,0.9
Sarawak,Saratok,1/1/2022,male,40-44,overall,0.8
Sarawak,Saratok,1/1/2022,male,45-49,overall,0.9
Sarawak,Saratok,1/1/2022,male,50-54,overall,0.8
Sarawak,Saratok,1/1/2022,male,55-59,overall,1
Sarawak,Saratok,1/1/2022,male,60-64,overall,0.7
Sarawak,Saratok,1/1/2022,male,65-69,overall,0.5
Sarawak,Saratok,1/1/2022,male,70-74,overall,0.3
Sarawak,Saratok,1/1/2022,male,75-79,overall,0.2
Sarawak,Saratok,1/1/2022,male,80-84,overall,0.1
Sarawak,Saratok,1/1/2022,male,85+,overall,0
Sarawak,Sarikei,1/1/2022,female,0-4,overall,1.4
Sarawak,Sarikei,1/1/2022,female,5-9,overall,1.4
Sarawak,Sarikei,1/1/2022,female,10-14,overall,1.8
Sarawak,Sarikei,1/1/2022,female,15-19,overall,2
Sarawak,Sarikei,1/1/2022,female,20-24,overall,1.5
Sarawak,Sarikei,1/1/2022,female,25-29,overall,1.6
Sarawak,Sarikei,1/1/2022,female,30-34,overall,1.6
Sarawak,Sarikei,1/1/2022,female,35-39,overall,1.5
Sarawak,Sarikei,1/1/2022,female,40-44,overall,1.5
Sarawak,Sarikei,1/1/2022,female,45-49,overall,1.5
Sarawak,Sarikei,1/1/2022,female,50-54,overall,1.5
Sarawak,Sarikei,1/1/2022,female,55-59,overall,1.4
Sarawak,Sarikei,1/1/2022,female,60-64,overall,1.2
Sarawak,Sarikei,1/1/2022,female,65-69,overall,0.9
Sarawak,Sarikei,1/1/2022,female,70-74,overall,0.6
Sarawak,Sarikei,1/1/2022,female,75-79,overall,0.4
Sarawak,Sarikei,1/1/2022,female,80-84,overall,0.2
Sarawak,Sarikei,1/1/2022,female,85+,overall,0.1
Sarawak,Sarikei,1/1/2022,male,0-4,overall,1.5
Sarawak,Sarikei,1/1/2022,male,5-9,overall,1.5
Sarawak,Sarikei,1/1/2022,male,10-14,overall,1.9
Sarawak,Sarikei,1/1/2022,male,15-19,overall,2.2
Sarawak,Sarikei,1/1/2022,male,20-24,overall,1.7
Sarawak,Sarikei,1/1/2022,male,25-29,overall,1.5
Sarawak,Sarikei,1/1/2022,male,30-34,overall,1.6
Sarawak,Sarikei,1/1/2022,male,35-39,overall,1.5
Sarawak,Sarikei,1/1/2022,male,40-44,overall,1.4
Sarawak,Sarikei,1/1/2022,male,45-49,overall,1.5
Sarawak,Sarikei,1/1/2022,male,50-54,overall,1.4
Sarawak,Sarikei,1/1/2022,male,55-59,overall,1.3
Sarawak,Sarikei,1/1/2022,male,60-64,overall,1.1
Sarawak,Sarikei,1/1/2022,male,65-69,overall,0.9
Sarawak,Sarikei,1/1/2022,male,70-74,overall,0.6
Sarawak,Sarikei,1/1/2022,male,75-79,overall,0.3
Sarawak,Sarikei,1/1/2022,male,80-84,overall,0.2
Sarawak,Sarikei,1/1/2022,male,85+,overall,0.1
Sarawak,Sebauh,1/1/2022,female,0-4,overall,0.5
Sarawak,Sebauh,1/1/2022,female,5-9,overall,1
Sarawak,Sebauh,1/1/2022,female,10-14,overall,1
Sarawak,Sebauh,1/1/2022,female,15-19,overall,0.9
Sarawak,Sebauh,1/1/2022,female,20-24,overall,0.6
Sarawak,Sebauh,1/1/2022,female,25-29,overall,1.8
Sarawak,Sebauh,1/1/2022,female,30-34,overall,1.7
Sarawak,Sebauh,1/1/2022,female,35-39,overall,1.3
Sarawak,Sebauh,1/1/2022,female,40-44,overall,0.9
Sarawak,Sebauh,1/1/2022,female,45-49,overall,0.8
Sarawak,Sebauh,1/1/2022,female,50-54,overall,0.7
Sarawak,Sebauh,1/1/2022,female,55-59,overall,0.8
Sarawak,Sebauh,1/1/2022,female,60-64,overall,0.4
Sarawak,Sebauh,1/1/2022,female,65-69,overall,0.2
Sarawak,Sebauh,1/1/2022,female,70-74,overall,0.1
Sarawak,Sebauh,1/1/2022,female,75-79,overall,0
Sarawak,Sebauh,1/1/2022,female,80-84,overall,0
Sarawak,Sebauh,1/1/2022,female,85+,overall,0
Sarawak,Sebauh,1/1/2022,male,0-4,overall,0.5
Sarawak,Sebauh,1/1/2022,male,5-9,overall,1
Sarawak,Sebauh,1/1/2022,male,10-14,overall,1
Sarawak,Sebauh,1/1/2022,male,15-19,overall,1
Sarawak,Sebauh,1/1/2022,male,20-24,overall,0.8
Sarawak,Sebauh,1/1/2022,male,25-29,overall,2.4
Sarawak,Sebauh,1/1/2022,male,30-34,overall,2.6
Sarawak,Sebauh,1/1/2022,male,35-39,overall,2
Sarawak,Sebauh,1/1/2022,male,40-44,overall,1.3
Sarawak,Sebauh,1/1/2022,male,45-49,overall,1
Sarawak,Sebauh,1/1/2022,male,50-54,overall,0.8
Sarawak,Sebauh,1/1/2022,male,55-59,overall,0.8
Sarawak,Sebauh,1/1/2022,male,60-64,overall,0.7
Sarawak,Sebauh,1/1/2022,male,65-69,overall,0.3
Sarawak,Sebauh,1/1/2022,male,70-74,overall,0.2
Sarawak,Sebauh,1/1/2022,male,75-79,overall,0.1
Sarawak,Sebauh,1/1/2022,male,80-84,overall,0
Sarawak,Sebauh,1/1/2022,male,85+,overall,0
Sarawak,Selangau,1/1/2022,female,0-4,overall,0.5
Sarawak,Selangau,1/1/2022,female,5-9,overall,0.7
Sarawak,Selangau,1/1/2022,female,10-14,overall,0.8
Sarawak,Selangau,1/1/2022,female,15-19,overall,0.8
Sarawak,Selangau,1/1/2022,female,20-24,overall,0.7
Sarawak,Selangau,1/1/2022,female,25-29,overall,0.7
Sarawak,Selangau,1/1/2022,female,30-34,overall,0.8
Sarawak,Selangau,1/1/2022,female,35-39,overall,0.7
Sarawak,Selangau,1/1/2022,female,40-44,overall,0.6
Sarawak,Selangau,1/1/2022,female,45-49,overall,0.7
Sarawak,Selangau,1/1/2022,female,50-54,overall,0.7
Sarawak,Selangau,1/1/2022,female,55-59,overall,0.5
Sarawak,Selangau,1/1/2022,female,60-64,overall,0.6
Sarawak,Selangau,1/1/2022,female,65-69,overall,0.4
Sarawak,Selangau,1/1/2022,female,70-74,overall,0.2
Sarawak,Selangau,1/1/2022,female,75-79,overall,0.2
Sarawak,Selangau,1/1/2022,female,80-84,overall,0.1
Sarawak,Selangau,1/1/2022,female,85+,overall,0.1
Sarawak,Selangau,1/1/2022,male,0-4,overall,0.5
Sarawak,Selangau,1/1/2022,male,5-9,overall,0.7
Sarawak,Selangau,1/1/2022,male,10-14,overall,0.7
Sarawak,Selangau,1/1/2022,male,15-19,overall,0.8
Sarawak,Selangau,1/1/2022,male,20-24,overall,0.7
Sarawak,Selangau,1/1/2022,male,25-29,overall,0.8
Sarawak,Selangau,1/1/2022,male,30-34,overall,1
Sarawak,Selangau,1/1/2022,male,35-39,overall,0.8
Sarawak,Selangau,1/1/2022,male,40-44,overall,0.7
Sarawak,Selangau,1/1/2022,male,45-49,overall,0.7
Sarawak,Selangau,1/1/2022,male,50-54,overall,0.8
Sarawak,Selangau,1/1/2022,male,55-59,overall,0.6
Sarawak,Selangau,1/1/2022,male,60-64,overall,0.5
Sarawak,Selangau,1/1/2022,male,65-69,overall,0.4
Sarawak,Selangau,1/1/2022,male,70-74,overall,0.2
Sarawak,Selangau,1/1/2022,male,75-79,overall,0.2
Sarawak,Selangau,1/1/2022,male,80-84,overall,0.1
Sarawak,Selangau,1/1/2022,male,85+,overall,0
Sarawak,Serian,1/1/2022,female,0-4,overall,2.7
Sarawak,Serian,1/1/2022,female,5-9,overall,2.6
Sarawak,Serian,1/1/2022,female,10-14,overall,3.3
Sarawak,Serian,1/1/2022,female,15-19,overall,3.6
Sarawak,Serian,1/1/2022,female,20-24,overall,3.1
Sarawak,Serian,1/1/2022,female,25-29,overall,2.9
Sarawak,Serian,1/1/2022,female,30-34,overall,2.8
Sarawak,Serian,1/1/2022,female,35-39,overall,2.6
Sarawak,Serian,1/1/2022,female,40-44,overall,2.6
Sarawak,Serian,1/1/2022,female,45-49,overall,2.8
Sarawak,Serian,1/1/2022,female,50-54,overall,3
Sarawak,Serian,1/1/2022,female,55-59,overall,2.7
Sarawak,Serian,1/1/2022,female,60-64,overall,2.5
Sarawak,Serian,1/1/2022,female,65-69,overall,1.9
Sarawak,Serian,1/1/2022,female,70-74,overall,1.3
Sarawak,Serian,1/1/2022,female,75-79,overall,0.9
Sarawak,Serian,1/1/2022,female,80-84,overall,0.5
Sarawak,Serian,1/1/2022,female,85+,overall,0.3
Sarawak,Serian,1/1/2022,male,0-4,overall,2.9
Sarawak,Serian,1/1/2022,male,5-9,overall,2.8
Sarawak,Serian,1/1/2022,male,10-14,overall,3.4
Sarawak,Serian,1/1/2022,male,15-19,overall,3.9
Sarawak,Serian,1/1/2022,male,20-24,overall,3.5
Sarawak,Serian,1/1/2022,male,25-29,overall,3.2
Sarawak,Serian,1/1/2022,male,30-34,overall,3.1
Sarawak,Serian,1/1/2022,male,35-39,overall,2.8
Sarawak,Serian,1/1/2022,male,40-44,overall,2.6
Sarawak,Serian,1/1/2022,male,45-49,overall,2.9
Sarawak,Serian,1/1/2022,male,50-54,overall,3
Sarawak,Serian,1/1/2022,male,55-59,overall,2.8
Sarawak,Serian,1/1/2022,male,60-64,overall,2.5
Sarawak,Serian,1/1/2022,male,65-69,overall,2.1
Sarawak,Serian,1/1/2022,male,70-74,overall,1.3
Sarawak,Serian,1/1/2022,male,75-79,overall,0.7
Sarawak,Serian,1/1/2022,male,80-84,overall,0.3
Sarawak,Serian,1/1/2022,male,85+,overall,0.2
